"Ehlersberg, Ehlersberger Weg","3574876.0","5958262.0"
"Ehlersberg, Rader Weg","3575079.0","5958548.0"
"Eichbaumsee","3574161.0","5928690.0"
"Eichberg","3577154.0","5943002.0"
"Eichdorf","3622717.0","5893828.0"
"Eichede, Kirche","3592986.0","5954942.0"
"Eichenallee","3571327.0","5944518.0"
"Eichenlohweg","3569204.0","5942334.0"
"Eichholz, Birnenallee","3589850.0","5918502.0"
"Eichholz, Gewerbepark","3589601.0","5917403.0"
"Eichholzfelder Deich","3572431.0","5928090.0"
"Eichtalstraße","3572213.0","5939051.0"
"Eichwischen","3577566.0","5943220.0"
"Eidelstedt","3560086.0","5940923.0"
"Eidelstedt Zentrum","3559742.0","5942492.0"
"Eidelstedter Brook","3560209.0","5943888.0"
"Eidelstedter Platz","3559949.0","5942249.0"
"Eidelstedter Weg","3563460.0","5939256.0"
"Eilbeker Weg","3569267.0","5937890.0"
"Eilendorf, Altklosterbergstraße","3547029.0","5925175.0"
"Eilendorf, Eilendorfer Weg","3546639.0","5924689.0"
"Eilendorf, Hohe Berge","3546863.0","5925461.0"
"Eilendorf, Hohe Berge(AST-Halt)","3546868.0","5925465.0"
"Eilsdorf, Abzweigung","3598894.0","5982498.0"
"Eilsdorf, A'n Diek","3598637.0","5982342.0"
"Eilsdorf, Feuerwehr","3598272.0","5982088.0"
"Eimstorf, Ort","3612604.0","5896164.0"
"Einfeld","3565339.0","6000407.0"
"Einhaus, Grüner Weg","3614180.0","5954944.0"
"Einhaus, Hauptstraße","3614570.0","5954854.0"
"Einhausring","3565872.0","5922960.0"
"Einlagedeich","3569487.0","5928066.0"
"Eisenhansweg","3561039.0","5946396.0"
"Eißendorfer Mühlenweg","3563978.0","5924495.0"
"Eißendorfer Pferdeweg (Nord)","3562867.0","5927017.0"
"Eissporthalle","3574197.0","5941971.0"
"EKZ Hummelsbüttel","3569382.0","5946198.0"
"Elbberg","3561838.0","5935278.0"
"Elbe-Einkaufszentrum","3557211.0","5938173.0"
"Elbe-Werkstätten Nord","3575041.0","5945893.0"
"Elbgaustraße","3559224.0","5941629.0"
"Elbhöhenweg","3552614.0","5937047.0"
"Elbphilharmonie","3565458.0","5934779.0"
"Elbschloßstraße (Seegerichtshof)","3556510.0","5935652.0"
"Elbstorf, Elbstorfer Deich","3586126.0","5921847.0"
"Elbstorf, Schultenweg","3585494.0","5921766.0"
"Elbuferweg","3554463.0","5936182.0"
"Elisabeth-von-Thadden-Kehre","3577576.0","5928256.0"
"Elisenruh","3566504.0","5970120.0"
"Ellerau","3560875.0","5958046.0"
"Ellerau, Alvesloher Straße","3560383.0","5958701.0"
"Ellerau, Grundschule","3560863.0","5958967.0"
"Ellerau, Moortwiete","3561882.0","5959152.0"
"Ellerau, Steindamm","3560710.0","5958104.0"
"Ellerau, Vorderer Kamp","3561427.0","5959361.0"
"Ellerbek, Akazienweg","3559454.0","5945717.0"
"Ellerbek, Danziger Straße","3559533.0","5946253.0"
"Ellerbek, Denkmal","3557572.0","5947500.0"
"Ellerbek, Dorfstraße","3557365.0","5947827.0"
"Ellerbek, Dubenhorst","3557962.0","5947941.0"
"Ellerbek, Finkenstieg","3559352.0","5945290.0"
"Ellerbek, Heidkoppelweg","3559204.0","5946039.0"
"Ellerbek, Königsberger Straße","3559507.0","5946666.0"
"Ellerhoop, Arboretum","3550682.0","5954093.0"
"Ellerhoop, Dorfstraße","3551038.0","5955744.0"
"Ellerhoop, Oha","3550249.0","5954784.0"
"Ellerhoop, Rugenranzel","3551556.0","5953347.0"
"Ellerhoop, Schule","3551282.0","5955634.0"
"Ellerhoop, Thiensener Weg","3550990.0","5955486.0"
"Ellernreihe","3571642.0","5942199.0"
"Ellernreihe (Mitte)","3571571.0","5942430.0"
"Ellringen, Ellringer Neetzetal","3613828.0","5900395.0"
"Ellringen, Kettelberg","3613899.0","5900707.0"
"Elm, Glüsing","3516718.0","5933469.0"
"Elm, Hohe Heide","3513321.0","5931234.0"
"Elm, Ortsmitte","3513660.0","5931793.0"
"Elm, Post","3514042.0","5932305.0"
"Elm, Schiffgraben","3512190.0","5929408.0"
"Elmenhorst (RZ), Alte Dorfstraße","3601964.0","5935896.0"
"Elmenhorst (RZ), Auf der Horst","3601586.0","5935414.0"
"Elmenhorst (RZ), Autobahn","3603444.0","5937967.0"
"Elmenhorst (RZ), Blöckenredder","3602384.0","5936497.0"
"Elmenhorst (RZ), Denkmal","3601764.0","5936168.0"
"Elmenhorst (RZ), Lankener Weg","3601877.0","5936383.0"
"Elmenhorst, Bargerhorst","3582234.0","5961247.0"
"Elmenhorst, Gemeindezentrum","3583345.0","5959782.0"
"Elmenhorst, Manhagen","3583429.0","5960301.0"
"Elmenhorst, Papenborn","3582492.0","5960984.0"
"Elmenhorst, Rokshorst","3583852.0","5960030.0"
"Elmenhorst, Scheidekate","3581871.0","5961766.0"
"Elmenhorst, Schulstraße","3583243.0","5959791.0"
"Elmenhorst, Siebenbergen","3583391.0","5958424.0"
"Elmenhorst, Sülfelder Straße","3583438.0","5960187.0"
"Elmshorn","3543553.0","5958368.0"
"Elmshorn, Adenauerdamm","3544993.0","5957199.0"
"Elmshorn, Am Eiskeller","3543557.0","5957435.0"
"Elmshorn, Am Erlengrund","3544362.0","5956198.0"
"Elmshorn, Am Friedhof","3543763.0","5959460.0"
"Elmshorn, Amselstraße","3542606.0","5958854.0"
"Elmshorn, Anne-Frank-Straße","3542087.0","5959248.0"
"Elmshorn, Ansgarstraße (Mitte)","3543656.0","5956993.0"
"Elmshorn, August-Bebel-Platz","3544254.0","5959924.0"
"Elmshorn, Beethovenstraße","3544952.0","5958467.0"
"Elmshorn, Berufsschule","3544170.0","5958217.0"
"Elmshorn, Bismarckstraße","3543052.0","5958707.0"
"Elmshorn, Blücherstraße","3542752.0","5957353.0"
"Elmshorn, Burdiekstraße","3542087.0","5958259.0"
"Elmshorn, Burdiekstraße (Mitte)","3541996.0","5958514.0"
"Elmshorn, Carl-Zeiss-Straße","3543223.0","5960428.0"
"Elmshorn, Daimlerstraße","3545736.0","5957462.0"
"Elmshorn, Danziger Straße","3543502.0","5959803.0"
"Elmshorn, Dornbusch","3544281.0","5956818.0"
"Elmshorn, Eichenkamp","3544500.0","5957567.0"
"Elmshorn, Eichstraße","3543092.0","5957463.0"
"Elmshorn, Elsa-Brandström-Schule","3544535.0","5958586.0"
"Elmshorn, Ernst-Abbe-Straße","3546167.0","5956895.0"
"Elmshorn, Feldstraße","3543205.0","5958693.0"
"Elmshorn, Finanzamt","3543856.0","5958849.0"
"Elmshorn, Florapromenade","3544274.0","5959439.0"
"Elmshorn, Fröbelstraße (KGSE)","3544335.0","5957128.0"
"Elmshorn, Fuchsberger Allee","3543587.0","5960324.0"
"Elmshorn, Fuchsberger Damm","3543384.0","5960033.0"
"Elmshorn, Gerberstraße","3542714.0","5958291.0"
"Elmshorn, Hainholz","3544294.0","5956527.0"
"Elmshorn, Hainholzer Damm","3544404.0","5957305.0"
"Elmshorn, Hainholzer Schulstraße","3544410.0","5957171.0"
"Elmshorn, Hamburger Straße","3544742.0","5957742.0"
"Elmshorn, Hasenbusch","3542495.0","5959117.0"
"Elmshorn, Hebbelplatz","3543761.0","5956504.0"
"Elmshorn, Heidkoppelweg","3545329.0","5960253.0"
"Elmshorn, Heidmühlenweg","3543547.0","5956214.0"
"Elmshorn, Hermann-Sudermann-Allee","3544962.0","5959742.0"
"Elmshorn, Hinterstraße","3545254.0","5957653.0"
"Elmshorn, Jahnstraße","3542731.0","5958558.0"
"Elmshorn, Kaltenweide (Mitte)","3544416.0","5959199.0"
"Elmshorn, Kibek","3546703.0","5956962.0"
"Elmshorn, Klinikum","3545182.0","5958007.0"
"Elmshorn, Köhnholz (Nord)","3542514.0","5957125.0"
"Elmshorn, Köhnholz (Süd)","3542670.0","5956510.0"
"Elmshorn, Koppeldamm","3544015.0","5959719.0"
"Elmshorn, Krückauweg","3543980.0","5958601.0"
"Elmshorn, Kruck-Siedlung","3541482.0","5958024.0"
"Elmshorn, Kurt-Wagener-Straße","3546298.0","5957323.0"
"Elmshorn, Liether Feldstraße","3543661.0","5955829.0"
"Elmshorn, Liethmoor","3544182.0","5956040.0"
"Elmshorn, Lise-Meitner-Straße","3545915.0","5957447.0"
"Elmshorn, Meteorstraße","3543368.0","5957163.0"
"Elmshorn, Moltkestraße","3544191.0","5958761.0"
"Elmshorn, Morthorststraße","3544016.0","5956308.0"
"Elmshorn, Mühlenstraße","3543886.0","5958437.0"
"Elmshorn, Ollnstraße (Mitte)","3543364.0","5956917.0"
"Elmshorn, Otto-Hahn-Straße","3545481.0","5957529.0"
"Elmshorn, Parkweg","3543092.0","5956486.0"
"Elmshorn, Paul-Dohrmann-Schule","3543807.0","5957710.0"
"Elmshorn, Peterstraße","3543169.0","5958363.0"
"Elmshorn, Post","3543495.0","5958176.0"
"Elmshorn, Probstendamm","3543307.0","5958137.0"
"Elmshorn, Ramskamp (KGSE)","3544656.0","5957112.0"
"Elmshorn, Ramskamp (Mitte)","3545699.0","5956945.0"
"Elmshorn, Ramskamp (West)","3545389.0","5956994.0"
"Elmshorn, Reichenstraße","3543319.0","5957794.0"
"Elmshorn, Reichenstraße (Ost)","3543587.0","5957713.0"
"Elmshorn, Rethfelder Ring","3544663.0","5957314.0"
"Elmshorn, Sandberg","3542345.0","5958312.0"
"Elmshorn, Schule Langelohe","3544377.0","5958135.0"
"Elmshorn, Sonneck","3542826.0","5960521.0"
"Elmshorn, Stargarder Straße","3544473.0","5959691.0"
"Elmshorn, Stiftskirche","3543788.0","5959078.0"
"Elmshorn, Turnstraße","3542427.0","5958415.0"
"Elmshorn, Voßkuhlen","3545161.0","5959931.0"
"Elmshorn, WAK/BBS","3545034.0","5956995.0"
"Elmshorn, Waldorfschule","3544992.0","5956859.0"
"Elmshorn, Walfängerstraße","3544684.0","5959388.0"
"Elmshorn, Wedenkamp (CCE)","3543131.0","5958069.0"
"Elmshorn, Wilhelmstraße","3542158.0","5956745.0"
"Elmshorn, Zeppelinplatz","3543673.0","5960007.0"
"Elmshorn, Zum Krückaupark","3544597.0","5958365.0"
"Elmshorn/Hahnenkamp, Grenzweg","3542422.0","5960478.0"
"Elstorf, Am Hügel","3551957.0","5919684.0"
"Elstorf, Am Kirchenwald","3552453.0","5919656.0"
"Elstorf, Fliegenmoor","3552043.0","5922093.0"
"Elstorf, Kirche","3552537.0","5921711.0"
"Elstorf, Mühlenstraße","3552604.0","5921948.0"
"Elstorf, Schule","3552671.0","5921680.0"
"Elversweg","3571742.0","5927444.0"
"Embsen, Amselweg","3589993.0","5894132.0"
"Embsen, Forsthaus","3590052.0","5893414.0"
"Embsen, Ortsmitte","3590018.0","5894764.0"
"Embsen, Querlberg","3590402.0","5894367.0"
"Embsen, Schulzentrum","3590549.0","5895091.0"
"Embsen, Siedlung","3591122.0","5895162.0"
"Emder Straße","3558347.0","5933551.0"
"Emekesweg","3571274.0","5946690.0"
"Emilie-Günther-Weg","3579346.0","5930763.0"
"Emilienstraße","3563188.0","5938223.0"
"Emkendorfstraße","3559075.0","5936439.0"
"Emmelndorf, Bürgermeist.-Reichel-Straße","3565224.0","5919748.0"
"Emmelndorf, Denkmal","3565311.0","5918835.0"
"Emmelndorf, Gartenstraße","3564365.0","5919677.0"
"Emmelndorf, Hohlweg","3564069.0","5919454.0"
"Emmelndorf, Schule","3564708.0","5919619.0"
"Emmelndorf, Steineck","3565125.0","5919331.0"
"Emmelndorf, Wittenberger Feld","3564109.0","5920021.0"
"Emmen, Abzweigung Wohlesbostel","3547315.0","5917367.0"
"Emmen, Schützenholz","3547696.0","5916509.0"
"Emsen, Stuvenwald","3557460.0","5917168.0"
"Engelbrechtweg","3556660.0","5941095.0"
"Engelschoff, Feuerwehr","3522287.0","5947784.0"
"Engelschoff, Genossenschaft","3521496.0","5947875.0"
"Engelschoff, Hammahermoor","3522705.0","5946423.0"
"Engelschoff, Wasserkrug","3522676.0","5947372.0"
"Eppendorfer Baum","3565327.0","5939621.0"
"Eppendorfer Marktplatz","3565556.0","5940612.0"
"Eppendorfer Park (UKE)","3564871.0","5940299.0"
"Eppendorfer Weg","3563989.0","5939044.0"
"Eppendorfer Weg (Ost)","3564463.0","5939355.0"
"Erbstorf, Dorfstraße","3598246.0","5905987.0"
"Erbstorf, Feuerwehr","3598404.0","5905840.0"
"Erbstorf, Heinrich-Heine-Siedlung","3597766.0","5906205.0"
"Erbstorf, Ort","3598649.0","5905696.0"
"Erbstorf, Wendeplatz","3598572.0","5905672.0"
"Erdkampsweg (Ost)","3567851.0","5944575.0"
"Erich-Ziegel-Ring","3570515.0","5942872.0"
"Erlenbruch","3557670.0","5928170.0"
"Ermlandweg","3565687.0","5946866.0"
"Erna-Mohr-Kehre","3578237.0","5928082.0"
"Ernastraße","3565281.0","5932354.0"
"Ernst-August-Schleuse (Fähre)","3565276.0","5932965.0"
"Ernst-August-Straße","3559568.0","5935802.0"
"Escheburg, Am Alten Bahnhof","3587434.0","5926463.0"
"Escheburg, Bergsiedlung","3587830.0","5926362.0"
"Escheburg, Bistal","3588239.0","5926271.0"
"Escheburg, Dorfplatz","3587031.0","5926963.0"
"Escheburg, Götensberg","3586294.0","5926805.0"
"Escheburg, Kiehnwiese","3587524.0","5926377.0"
"Escheburg, Schule","3587186.0","5927532.0"
"Eschenhofweg","3581945.0","5927315.0"
"Esplanade","3565856.0","5936606.0"
"Essel, Brinkstraße","3518406.0","5928670.0"
"Essel, Hauptstraße","3518042.0","5928472.0"
"Essener Straße","3565641.0","5949319.0"
"ESSO","3563188.0","5927406.0"
"Estebogen","3551266.0","5933518.0"
"Estebrügge, GS An der Este","3548054.0","5931544.0"
"Estebrügge, Moorende 123","3548513.0","5930131.0"
"Estebrügge, Moorende 137","3548312.0","5930009.0"
"Estebrügge, Moorende 173","3547886.0","5929590.0"
"Estebrügge, Moorende 51","3548581.0","5931189.0"
"Estebrügge, Moorende 89","3548691.0","5930619.0"
"Estebrügge, Moorende 97","3548631.0","5930472.0"
"Estebrügge, Ortsmitte","3548509.0","5931304.0"
"Estorf, Friedhof","3513976.0","5938974.0"
"Estorf, Ole Dörpstroot","3513179.0","5938376.0"
"Estorf, Schule","3513589.0","5938168.0"
"Estorf, Wietstruck 11","3513909.0","5938882.0"
"Etzen, Ort","3579803.0","5888803.0"
"Eulenkamp","3571070.0","5939620.0"
"Eulenkrugstraße","3576691.0","5946764.0"
"Eutin","3605305.0","6001744.0"
"Evendorf, Brocken","3570805.0","5890555.0"
"Evendorf, Osterfeld","3571428.0","5891588.0"
"Eversen, Everser Dorfstraße","3550320.0","5918802.0"
"Eversen, Ort K31","3550529.0","5919073.0"
"Eversen-Heide, Birkenweg","3551291.0","5919128.0"
"Eversen-Heide, Fasanenweg","3550629.0","5919078.0"
"Eversen-Heide, K31","3550652.0","5919125.0"
"Eversen-Heide, Lärchenweg","3551529.0","5919629.0"
"Eversen-Heide, Ohlenbütteler Stadtweg","3551427.0","5919519.0"
"Eversen-Heide, Rahheideweg","3551011.0","5918982.0"
"Eversen-Heide, Tannenhöhe","3551048.0","5919411.0"
"Everstorfermoor, Everstorfermoor 4","3541469.0","5903764.0"
"Eversween (Mitte)","3565023.0","5929059.0"
"Eversween (Nord)","3564837.0","5929929.0"
"Eversween (Süd)","3565083.0","5928502.0"
"Eyendorf, Am Berge","3577307.0","5897585.0"
"Eyendorf, Bahnhof","3577530.0","5897788.0"
"Eyendorf, Im Kamp","3577721.0","5897313.0"
"Eyendorf, Ortsmitte","3577297.0","5897341.0"
"Eyendorf, VGS","3577529.0","5897715.0"
"Fabriciusstraße","3570730.0","5942435.0"
"Fabriciusstraße (Mitte)","3570609.0","5941994.0"
"Fabrik","3561674.0","5936518.0"
"Fahrendorf","3589757.0","5926983.0"
"Fahrenholz, Ort","3586704.0","5915474.0"
"Fahrenkrön","3572629.0","5943656.0"
"Fahrenkrug","3582327.0","5979975.0"
"Fahrenkrug, Boomgarden","3582854.0","5979604.0"
"Fahrenkrug, Schule","3582437.0","5979765.0"
"Fährterminal Altona","3562124.0","5935189.0"
"Falkenstein","3551730.0","5937557.0"
"Falkentaler Weg","3552493.0","5936733.0"
"Fangdieckstraße","3558944.0","5941445.0"
"Fanny-Lewald-Ring","3578162.0","5927875.0"
"Farchau","3617109.0","5950746.0"
"Farmsen","3574059.0","5942338.0"
"Farnhornweg","3558509.0","5940554.0"
"Fasanengrund","3571491.0","5928195.0"
"Fehrenbötel, Dorfstraße","3577272.0","5984355.0"
"Fehrenbötel, Hoheluft","3577918.0","5984652.0"
"Fehrenbötel, Kampstraße","3577181.0","5984738.0"
"Feierhallen","3574674.0","5936772.0"
"Feiningerstraße","3576267.0","5933750.0"
"Feldblumenweg","3573224.0","5948686.0"
"Feldrosenweg","3558675.0","5942863.0"
"Feldstraße (Heiligengeistfeld)","3564262.0","5936619.0"
"Ferdinandstor","3566417.0","5936457.0"
"Fersenweg","3577046.0","5922979.0"
"Feuerbergstraße","3568607.0","5943059.0"
"Feuerteichweg","3564323.0","5923167.0"
"Feuerwehrakademie Hamburg","3571674.0","5933342.0"
"Fichtestraße","3569682.0","5937953.0"
"Fiddigshagen","3579589.0","5928198.0"
"Fiersbarg","3572488.0","5951492.0"
"Finanzamt Bergedorf","3580238.0","5929612.0"
"Finkenau","3568235.0","5938209.0"
"Finkenwerder","3558341.0","5934235.0"
"Finkenwerder Landscheideweg","3557085.0","5933310.0"
"Finkenwerder Landungsbrücke","3558332.0","5934122.0"
"Fischauktionshalle","3563139.0","5935264.0"
"Fischbek","3554475.0","5927328.0"
"Fischbek(bei Bargteheide), Denkmal","3584682.0","5960045.0"
"Fischbeker Heideweg","3556629.0","5925604.0"
"Fischbeker Heuweg","3554962.0","5926915.0"
"Fischbeker Holtweg","3557163.0","5926539.0"
"Fischbeker Moor (Schule)","3555612.0","5927162.0"
"Fischers Allee","3561201.0","5935587.0"
"Fischmarkt","3563103.0","5935487.0"
"Fiskalische Straße","3567757.0","5932111.0"
"Fitzen","3609445.0","5930657.0"
"Flachsland","3569437.0","5939675.0"
"Fleestedt","3566010.0","5920265.0"
"Fleestedt, Försterweg","3566752.0","5919866.0"
"Fleestedt, Glüsinger Straße","3566610.0","5919820.0"
"Fleestedt, Grundschule","3566428.0","5919705.0"
"Fleestedt, Mühlenweg","3565513.0","5920772.0"
"Fliegenberg, Feuerwehr","3575880.0","5921056.0"
"Fliegenberg, Kapellenweg","3575112.0","5921348.0"
"Fliegenberg, Kreuzdeich","3576127.0","5920644.0"
"Fliegenberg, Schule","3575429.0","5921209.0"
"Fliegenberg, Steller Chaussee","3575944.0","5920638.0"
"Fliegenfelde","3601385.0","5970061.0"
"Floggensee, B 75","3584016.0","5961330.0"
"Flottbeker Drift","3558044.0","5938046.0"
"Flottbeker Kirche","3558211.0","5937461.0"
"Flotthof","3559112.0","5985682.0"
"Flughafen (Luftfracht)","3566775.0","5944482.0"
"Flughafenstraße","3567086.0","5945873.0"
"Flurkamp","3557366.0","5938259.0"
"Flurstraße (Nord)","3557701.0","5940577.0"
"Flurstraße/Rugenbarg","3557468.0","5939680.0"
"Fockenweide","3578303.0","5929412.0"
"Föhrden-Barl","3551544.0","5977752.0"
"Föhrden-Barl, Hagener Chaussee","3552987.0","5977942.0"
"Föhrden-Barl, Siedlung","3552273.0","5977837.0"
"Fontenay","3565964.0","5937499.0"
"Foorthkamp","3566483.0","5947799.0"
"Försterkamp","3560930.0","5926930.0"
"Forstweg","3562432.0","5925721.0"
"Foßredder","3577620.0","5946948.0"
"Frahmredder","3572954.0","5946782.0"
"Francoper Hinterdeich","3558102.0","5929817.0"
"Francoper Straße","3557405.0","5926995.0"
"Frankenmoor, Frankenmoor","3528042.0","5927609.0"
"Frankring","3576553.0","5948255.0"
"Franzdorf","3595055.0","5952650.0"
"Franzhagen","3604201.0","5927830.0"
"Franzosenheide","3559623.0","5944829.0"
"Franzosenkoppel","3558346.0","5941414.0"
"Fredeburg","3614032.0","5950406.0"
"Fredenbeck, Alter Stadtweg","3527637.0","5932749.0"
"Fredenbeck, Bahnhof","3526566.0","5931854.0"
"Fredenbeck, Dinghorn","3525263.0","5931794.0"
"Fredenbeck, Grundschule Am Raakamp","3528023.0","5932557.0"
"Fredenbeck, Hauptstraße","3526692.0","5932473.0"
"Fredenbeck, Kutenholzer Weg","3525856.0","5932058.0"
"Fredenbeck, Rathaus","3526505.0","5932445.0"
"Fredenbeck, Schulzentrum","3526827.0","5932748.0"
"Fredenbeck, Schützenplatz","3526139.0","5932862.0"
"Fredenbeck, Wischhofsdamm","3527548.0","5932722.0"
"Fredesdorf, Chr.-Rohlfs-Straße","3578919.0","5972389.0"
"Fredesdorf, Schulstraße","3579176.0","5972220.0"
"Freegen","3575136.0","5923907.0"
"Freibad Rahlstedt","3577856.0","5940970.0"
"Freiburg, Allwörden","3520073.0","5964618.0"
"Freiburg, Bahnhofstraße","3518809.0","5965947.0"
"Freiburg, Eschweg","3516934.0","5966002.0"
"Freiburg, Landesbrücker Straße","3518995.0","5965852.0"
"Freiburg, Schöneworth","3518186.0","5965937.0"
"Freiburg, Schulzentrum","3519273.0","5965576.0"
"Freiluftschule Moorwerder","3570602.0","5926252.0"
"Freizeitbad Bondenwald","3562180.0","5944147.0"
"Freizeitbad MidSommerland","3565246.0","5924458.0"
"Frelsdorf","3493357.0","5930012.0"
"Fresenburg","3591630.0","5968672.0"
"Fresenfelde","3589591.0","5991727.0"
"Freudenthalweg","3565683.0","5923456.0"
"Frickestraße","3564854.0","5941131.0"
"Friedensallee","3561609.0","5936389.0"
"Friedhof Bergedorf","3583017.0","5928256.0"
"Friedhof Bergedorf (Kapelle 1)","3582767.0","5928398.0"
"Friedhof Bergedorf (Kapelle 2)","3583535.0","5928333.0"
"Friedhof Finkenriek","3567227.0","5927484.0"
"Friedhof Finkenriek (Eingang)","3566772.0","5927570.0"
"Friedhof Holstenkamp","3560482.0","5938229.0"
"Friedhof Neuwiedenthal","3557780.0","5927539.0"
"Friedhof Nienstedten","3555941.0","5936333.0"
"Friedhof Ohlsdorf (Kapelle 1)","3568873.0","5943957.0"
"Friedhof Ohlsdorf (Kapelle 10)","3569868.0","5943697.0"
"Friedhof Ohlsdorf (Kapelle 11)","3571182.0","5944778.0"
"Friedhof Ohlsdorf (Kapelle 12)","3570890.0","5944211.0"
"Friedhof Ohlsdorf (Kapelle 13)","3571302.0","5944203.0"
"Friedhof Ohlsdorf (Kapelle 2)","3568969.0","5944109.0"
"Friedhof Ohlsdorf (Kapelle 3)","3569288.0","5943444.0"
"Friedhof Ohlsdorf (Kapelle 4)","3568958.0","5943339.0"
"Friedhof Ohlsdorf (Kapelle 6)","3569845.0","5944519.0"
"Friedhof Ohlsdorf (Kapelle 7)","3569332.0","5944598.0"
"Friedhof Ohlsdorf (Kapelle 8)","3568776.0","5944484.0"
"Friedhof Ohlsdorf (Kapelle 9)","3570357.0","5944213.0"
"Friedhof Öjendorf (Haupteingang)","3574415.0","5936788.0"
"Friedhof Tonndorf","3573885.0","5939658.0"
"Friedrich-Ebert-Damm (Nord)","3573801.0","5941503.0"
"Friedrich-Ebert-Damm (West)","3571495.0","5939799.0"
"Friedrich-Frank-Bogen (Mitte)","3578248.0","5929556.0"
"Friedrich-Frank-Bogen (Nord)","3578364.0","5929816.0"
"Friedrichsberg","3570106.0","5938860.0"
"Friedrichsgabe","3565344.0","5955704.0"
"Friedrichsgabe, Dreibekenweg","3564959.0","5956854.0"
"Friedrichsgabe, Friedhof","3565347.0","5954752.0"
"Friedrichsgabe, Habichtweg","3565279.0","5954500.0"
"Friedrichsgabe, Heidberg","3565945.0","5955043.0"
"Friedrichsgabe, Langenharmer Weg","3566046.0","5953617.0"
"Friedrichsgabe, Mühlenweg (West)","3565898.0","5955626.0"
"Friedrichsgabe, Pestalozzistraße","3565847.0","5956145.0"
"Friedrichsgabe, Schule","3565727.0","5956051.0"
"Friedrichsgabe, Waldstraße","3565267.0","5954150.0"
"Friedrichsgabe, Weg am Denkmal","3566070.0","5954377.0"
"Friedrichsruh","3588910.0","5933788.0"
"Friedrichsruh, Ort","3588942.0","5933961.0"
"Fritz-Flinte-Ring","3569571.0","5942638.0"
"Fritz-Lindemann-Weg","3578712.0","5931582.0"
"Frobeniusweg","3573589.0","5934502.0"
"Frohmestraße (Mitte)","3561048.0","5944907.0"
"Fruchtallee (Hamburg-Haus)","3563445.0","5938140.0"
"Fruteweg","3549851.0","5938031.0"
"Fuchsbergredder","3574186.0","5937149.0"
"Fuchsbergweg","3575110.0","5937366.0"
"Fuhlendorf, Dorfstraße","3558054.0","5979556.0"
"Fuhlendorf, Wiemersdorfer Weg","3558823.0","5979839.0"
"Fuhlenhagen, Dorfstraße","3601362.0","5938802.0"
"Fuhlenhagen, Eikhof","3601186.0","5939238.0"
"Fuhlenpott","3589763.0","5972320.0"
"Fuhlenrüe","3567457.0","5975953.0"
"Fuhlsbüttel","3568001.0","5945047.0"
"Fuhlsbüttel Nord","3567307.0","5945815.0"
"Fuhlsbütteler Weg","3563253.0","5943866.0"
"Fünfhausen","3575272.0","5924287.0"
"Fünfhausen (Durchdeich)","3574993.0","5924225.0"
"Fünfhausener Hauptdeich","3569477.0","5926591.0"
"Fünfhausener Straße","3569784.0","5926222.0"
"Fünfhausener Straße (Süd)","3568786.0","5924311.0"
"Furchenacker","3559442.0","5943221.0"
"Furtweg","3559569.0","5941962.0"
"Gammer Weg (Süd)","3584718.0","5922450.0"
"Gammer Weg 146","3585002.0","5924056.0"
"Gänsemarkt (Oper)","3565417.0","5936463.0"
"Garbek, Eckrade","3592417.0","5987892.0"
"Garbek, Mühlenberg","3592751.0","5987003.0"
"Garbek, Segeberger Straße","3592962.0","5986296.0"
"Garbek, Sophienberg","3593759.0","5986793.0"
"Garleff-Bindt-Weg","3571317.0","5948836.0"
"Garlstorf bei Bleckede, Dorfstraße 36","3612366.0","5914387.0"
"Garlstorf bei Bleckede, Neu Brackede","3613227.0","5914238.0"
"Garlstorf bei Bleckede, Ortsmitte","3611371.0","5914521.0"
"Garlstorf bei Bleckede, Schmiede","3610617.0","5914410.0"
"Garlstorf, Egestorfer Landstraße","3573522.0","5901038.0"
"Garlstorf, Im Dorfe","3573606.0","5901160.0"
"Garlstorf, Lüneburger Landstraße","3573760.0","5901072.0"
"Garlstorf, Winsener Landstraße","3573679.0","5901187.0"
"Garstedt","3565210.0","5950917.0"
"Garstedt(LK Harburg), Bahnhof","3576528.0","5907385.0"
"Garstedt(LK Harburg), Brandweg","3577344.0","5906718.0"
"Garstedt(LK Harburg), Gewerbegebiet","3575643.0","5906425.0"
"Garstedt(LK Harburg), Grundschule","3576346.0","5907585.0"
"Garstedt(LK Harburg), Hauptstraße","3577593.0","5906186.0"
"Garstedt(LK Harburg), Lehmberg (Ost)","3576885.0","5906997.0"
"Garstedt(LK Harburg), Vierhöfener Straße","3577743.0","5906464.0"
"Garstedt, Achternfelde","3564760.0","5950649.0"
"Garstedt, Alte Dorfstraße","3564071.0","5950031.0"
"Garstedt, An'n Slagboom","3565423.0","5948121.0"
"Garstedt, ARRIBA-Bad","3565925.0","5951347.0"
"Garstedt, Aspelohe","3564807.0","5949158.0"
"Garstedt, Bornbarch","3565382.0","5948491.0"
"Garstedt, Breslauer Straße","3566014.0","5950800.0"
"Garstedt, Buchenweg (Ost)","3565746.0","5952432.0"
"Garstedt, Buckhorn","3564614.0","5951680.0"
"Garstedt, Europaallee","3565330.0","5950456.0"
"Garstedt, Fehmarnstraße","3564818.0","5953511.0"
"Garstedt, Forstweg","3565729.0","5952008.0"
"Garstedt, Friedhof","3564472.0","5950022.0"
"Garstedt, Friedrich-Ebert-Straße","3564330.0","5950651.0"
